"Date","Price","Open","High","Low","Vol.","Change %"
"08/26/2014","1.7220","1.7175","1.7240","1.7135","","0.23%"
"08/25/2014","1.7180","1.7263","1.7273","1.7142","","-0.05%"
"08/22/2014","1.7189","1.7113","1.7232","1.7090","","0.44%"
"08/21/2014","1.7113","1.7115","1.7153","1.7060","","-0.02%"
"08/20/2014","1.7117","1.6958","1.7136","1.6926","","0.93%"
"08/19/2014","1.6960","1.6870","1.6967","1.6863","","0.50%"
"08/18/2014","1.6875","1.6811","1.6881","1.6802","","0.20%"
"08/15/2014","1.6842","1.6855","1.6902","1.6797","","-0.10%"
"08/14/2014","1.6859","1.6762","1.6877","1.6752","","0.56%"
"08/13/2014","1.6765","1.6738","1.6773","1.6683","","0.14%"
"08/12/2014","1.6741","1.6700","1.6756","1.6697","","0.22%"
"08/11/2014","1.6705","1.6688","1.6742","1.6654","","0.08%"
"08/08/2014","1.6692","1.6668","1.6698","1.6481","","0.14%"
"08/07/2014","1.6669","1.6599","1.6726","1.6586","","0.40%"
"08/06/2014","1.6603","1.6855","1.6871","1.6547","","-1.52%"
"08/05/2014","1.6860","1.6827","1.6915","1.6810","","0.15%"
"08/04/2014","1.6834","1.6752","1.6862","1.6739","","0.41%"
"08/01/2014","1.6765","1.6972","1.7003","1.6711","","-1.24%"
"07/31/2014","1.6976","1.7110","1.7129","1.6958","","-0.81%"
"07/30/2014","1.7114","1.6979","1.7164","1.6946","","0.76%"
"07/29/2014","1.6985","1.6943","1.6991","1.6933","","0.20%"
"07/28/2014","1.6951","1.6935","1.6959","1.6917","","-0.04%"
"07/25/2014","1.6957","1.6929","1.6974","1.6902","","0.14%"
"07/24/2014","1.6934","1.6900","1.6952","1.6876","","0.15%"
"07/23/2014","1.6908","1.6875","1.6924","1.6834","","0.16%"
"07/22/2014","1.6881","1.6825","1.6896","1.6822","","0.30%"
"07/21/2014","1.6831","1.6815","1.6831","1.6773","","0.13%"
"07/18/2014","1.6809","1.6808","1.6851","1.6756","","-0.01%"
"07/17/2014","1.6810","1.6905","1.6940","1.6800","","-0.60%"
"07/16/2014","1.6911","1.6907","1.6932","1.6876","","-0.01%"
"07/15/2014","1.6913","1.6882","1.6936","1.6857","","0.14%"
"07/14/2014","1.6889","1.6864","1.6926","1.6852","","0.12%"
"07/11/2014","1.6869","1.6829","1.6917","1.6795","","0.20%"
"07/10/2014","1.6835","1.6999","1.7041","1.6784","","-1.01%"
"07/09/2014","1.7006","1.6992","1.7050","1.6952","","0.04%"
"07/08/2014","1.6999","1.6982","1.7065","1.6955","","0.08%"
"07/07/2014","1.6986","1.7082","1.7119","1.6954","","-0.66%"
"07/04/2014","1.7098","1.7103","1.7123","1.7046","","-0.05%"
"07/03/2014","1.7106","1.7044","1.7119","1.7021","","0.32%"
"07/02/2014","1.7052","1.6899","1.7064","1.6894","","0.88%"
"07/01/2014","1.6904","1.6866","1.6912","1.6844","","0.20%"
"06/30/2014","1.6870","1.6886","1.6904","1.6813","","-0.08%"
"06/27/2014","1.6883","1.6890","1.6903","1.6835","","-0.08%"
"06/26/2014","1.6897","1.6948","1.6953","1.6838","","-0.34%"
"06/25/2014","1.6955","1.6947","1.6957","1.6871","","0.02%"
"06/24/2014","1.6951","1.6939","1.6982","1.6919","","0.03%"
"06/23/2014","1.6946","1.6960","1.6982","1.6884","","-0.10%"
"06/20/2014","1.6963","1.6962","1.6978","1.6874","","0.00%"
"06/19/2014","1.6963","1.6896","1.7031","1.6886","","0.35%"
"06/18/2014","1.6903","1.6926","1.7035","1.6873","","-0.17%"
"06/17/2014","1.6931","1.6915","1.7000","1.6840","","0.05%"
"06/16/2014","1.6922","1.7085","1.7102","1.6897","","-1.01%"
"06/13/2014","1.7094","1.7147","1.7176","1.7048","","-0.36%"
"06/12/2014","1.7156","1.7196","1.7274","1.7125","","-0.27%"
"06/11/2014","1.7203","1.7277","1.7293","1.7163","","-0.48%"
"06/10/2014","1.7286","1.7315","1.7338","1.7234","","-0.18%"
"06/09/2014","1.7318","1.7312","1.7387","1.7288","","-0.01%"
"06/06/2014","1.7319","1.7274","1.7343","1.7252","","0.23%"
"06/05/2014","1.7279","1.7327","1.7345","1.7258","","-0.31%"
"06/04/2014","1.7332","1.7267","1.7344","1.7257","","0.33%"
"06/03/2014","1.7275","1.7306","1.7341","1.7207","","-0.19%"
"06/02/2014","1.7308","1.7195","1.7328","1.7180","","0.66%"
"05/30/2014","1.7195","1.7270","1.7278","1.7168","","-0.47%"
"05/29/2014","1.7277","1.7274","1.7306","1.7182","","-0.01%"
"05/28/2014","1.7278","1.7268","1.7333","1.7207","","0.03%"
"05/27/2014","1.7273","1.7359","1.7387","1.7235","","-0.52%"
"05/26/2014","1.7364","1.7417","1.7450","1.7290","","-0.34%"
"05/23/2014","1.7424","1.7448","1.7475","1.7365","","-0.18%"
"05/22/2014","1.7455","1.7262","1.7479","1.7261","","1.07%"
"05/21/2014","1.7271","1.7287","1.7318","1.7128","","-0.13%"
"05/20/2014","1.7294","1.7385","1.7407","1.7209","","-0.55%"
"05/19/2014","1.7389","1.7323","1.7396","1.7250","","0.35%"
"05/16/2014","1.7329","1.7073","1.7341","1.7051","","1.45%"
"05/15/2014","1.7082","1.7123","1.7257","1.7048","","-0.27%"
"05/14/2014","1.7128","1.7191","1.7204","1.7088","","-0.40%"
"05/13/2014","1.7197","1.7003","1.7210","1.6996","","1.13%"
"05/12/2014","1.7005","1.6967","1.7137","1.6949","","0.11%"
"05/09/2014","1.6987","1.6964","1.6996","1.6915","","0.09%"
"05/08/2014","1.6972","1.6972","1.7005","1.6931","","-0.04%"
"05/07/2014","1.6979","1.6945","1.6994","1.6879","","0.17%"
"05/06/2014","1.6951","1.6949","1.6996","1.6905","","-0.02%"
"05/05/2014","1.6955","1.6967","1.7005","1.6916","","-0.14%"
"05/02/2014","1.6978","1.6974","1.7127","1.6959","","-0.01%"
"05/01/2014","1.6980","1.6938","1.6987","1.6928","","0.20%"
"04/30/2014","1.6946","1.6980","1.7027","1.6913","","-0.24%"
