"Date","Price","Open","High","Low","Vol.","Change %"
"01/08/2016","1.5701","1.5657","1.6117","1.5611","","0.20%"
"01/07/2016","1.5670","1.5868","1.5920","1.5462","","-1.33%"
"01/06/2016","1.5881","1.6222","1.6321","1.5742","","-2.11%"
"01/05/2016","1.6224","1.6418","1.6493","1.6145","","-1.21%"
"01/04/2016","1.6423","1.6448","1.6452","1.6135","","-0.36%"
"01/01/2016","1.6482","1.6464","1.6499","1.6452","","0.00%"
"12/31/2015","1.6482","1.6438","1.6533","1.6170","","0.18%"
"12/30/2015","1.6452","1.6652","1.6696","1.6345","","-1.25%"
"12/29/2015","1.6660","1.6629","1.6771","1.6511","","0.10%"
"12/28/2015","1.6644","1.7128","1.7205","1.6607","","-2.30%"
"12/25/2015","1.7035","1.7141","1.7191","1.6971","","-0.66%"
"12/24/2015","1.7148","1.7297","1.7427","1.6972","","-0.92%"
"12/23/2015","1.7308","1.6972","1.7374","1.6949","","1.86%"
"12/22/2015","1.6992","1.6999","1.7075","1.6927","","-0.13%"
"12/21/2015","1.7014","1.7063","1.7113","1.6934","","-0.32%"
"12/18/2015","1.7068","1.7166","1.7379","1.6953","","-0.65%"
"12/17/2015","1.7180","1.7374","1.7450","1.7130","","-1.18%"
"12/16/2015","1.7386","1.7354","1.7515","1.7227","","0.02%"
"12/15/2015","1.7382","1.7171","1.7517","1.6968","","1.21%"
"12/14/2015","1.7174","1.7226","1.7317","1.6921","","0.08%"
"12/11/2015","1.7161","1.7823","1.7844","1.7068","","-3.74%"
"12/10/2015","1.7828","1.7415","1.7832","1.7414","","2.29%"
"12/09/2015","1.7429","1.7671","1.7792","1.7404","","-1.47%"
"12/08/2015","1.7689","1.7822","1.7853","1.7539","","-0.81%"
"12/07/2015","1.7833","1.8099","1.8112","1.7665","","-1.49%"
"12/04/2015","1.8102","1.8167","1.8268","1.7974","","-0.42%"
"12/03/2015","1.8179","1.8254","1.8356","1.7992","","-0.49%"
"12/02/2015","1.8268","1.8422","1.8527","1.8192","","-0.85%"
"12/01/2015","1.8425","1.8536","1.8622","1.8346","","-0.69%"
"11/30/2015","1.8553","1.8468","1.8750","1.8345","","0.32%"
"11/27/2015","1.8493","1.8607","1.8762","1.8427","","-0.68%"
"11/26/2015","1.8619","1.8683","1.8749","1.8532","","-0.43%"
"11/25/2015","1.8700","1.8691","1.8867","1.8551","","-0.05%"
"11/24/2015","1.8709","1.8633","1.8799","1.8419","","0.31%"
"11/23/2015","1.8651","1.8976","1.9131","1.8555","","-1.86%"
"11/20/2015","1.9005","1.9017","1.9111","1.8860","","-0.23%"
"11/19/2015","1.9049","1.9066","1.9148","1.8891","","-0.07%"
"11/18/2015","1.9062","1.8931","1.9113","1.8819","","0.54%"
"11/17/2015","1.8959","1.8848","1.9126","1.8715","","0.55%"
"11/16/2015","1.8855","1.8318","1.8937","1.8229","","2.81%"
"11/13/2015","1.8340","1.8399","1.8605","1.8265","","-0.29%"
"11/12/2015","1.8394","1.8786","1.8881","1.8294","","-2.16%"
"11/11/2015","1.8800","1.9088","1.9149","1.8676","","-1.63%"
"11/10/2015","1.9111","1.9032","1.9268","1.8982","","0.27%"
"11/09/2015","1.9059","1.9118","1.9264","1.8961","","-0.44%"
"11/06/2015","1.9143","1.9206","1.9390","1.8930","","-0.44%"
"11/05/2015","1.9227","1.9215","1.9396","1.8986","","-0.03%"
"11/04/2015","1.9233","1.9328","1.9496","1.9084","","-0.57%"
"11/03/2015","1.9344","1.8954","1.9445","1.8811","","1.99%"
"11/02/2015","1.8967","1.8807","1.9073","1.8696","","0.71%"
"10/30/2015","1.8833","1.8836","1.9026","1.8662","","0.08%"
"10/29/2015","1.8818","1.8902","1.9056","1.8623","","-0.57%"
"10/28/2015","1.8925","1.8406","1.9047","1.8361","","2.79%"
"10/27/2015","1.8411","1.9202","1.9209","1.8372","","-4.19%"
"10/26/2015","1.9217","1.9523","1.9551","1.9158","","-1.61%"
"10/23/2015","1.9531","1.9344","1.9578","1.9198","","0.93%"
"10/22/2015","1.9351","1.9174","1.9355","1.8893","","0.88%"
"10/21/2015","1.9183","1.9312","1.9385","1.8938","","-0.78%"
"10/20/2015","1.9334","1.9094","1.9464","1.9025","","1.09%"
"10/19/2015","1.9126","1.9502","1.9550","1.9038","","-2.08%"
"10/16/2015","1.9532","1.9339","1.9613","1.9124","","0.94%"
"10/15/2015","1.9350","1.8932","1.9381","1.8898","","2.10%"
"10/14/2015","1.8952","1.8984","1.9125","1.8840","","-0.16%"
"10/13/2015","1.8982","1.9460","1.9639","1.8911","","-2.49%"
"10/12/2015","1.9466","1.9452","1.9737","1.9147","","0.04%"
"10/09/2015","1.9459","1.9494","1.9804","1.9361","","-0.38%"
"10/08/2015","1.9533","1.9395","1.9577","1.8948","","0.66%"
"10/07/2015","1.9404","1.8992","1.9420","1.8818","","2.12%"
"10/06/2015","1.9002","1.8661","1.9084","1.8391","","1.72%"
"10/05/2015","1.8681","1.8146","1.8694","1.8100","","3.00%"
"10/02/2015","1.8137","1.8299","1.8307","1.7819","","-0.91%"
"10/01/2015","1.8303","1.8328","1.8557","1.8133","","-0.25%"
"09/30/2015","1.8349","1.8074","1.8435","1.8050","","1.48%"
"09/29/2015","1.8081","1.8098","1.8343","1.7933","","-0.14%"
"09/28/2015","1.8106","1.8400","1.8445","1.8014","","-1.65%"
"09/25/2015","1.8409","1.8152","1.8482","1.8110","","1.39%"
"09/24/2015","1.8157","1.8003","1.8212","1.7861","","0.48%"
"09/23/2015","1.8070","1.8179","1.8404","1.7958","","-0.70%"
"09/22/2015","1.8198","1.8231","1.8278","1.7939","","-0.25%"
"09/21/2015","1.8243","1.8023","1.8363","1.7948","","1.02%"
